queue_key,service_type,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,gap_status,confidence_bucket,current_status,current_url,provenance,attempted_methods_count,review_reason,recommended_action,suggested_search_query,missing_mv_allowlist,mv_allowlist_urls
9a435cef-e670-5ad2-a905-7aebdab54460:youtube_mv,youtube_mv,ATEEZ,ateez,group,core,tier_1,true,latest,historical,TREASURE EP.1 : All to Zero,2018-10-24,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ATEEZ Treasure official mv,false,https://www.youtube.com/channel/UC2e4Ukj5Pfr7cb3KpJAFBdQ
1b00caac-d9d8-503f-afc0-60333ef939d2:youtube_mv,youtube_mv,BLACKPINK,blackpink,group,core,tier_1,true,latest,historical,Kiss and Make Up,2018-10-24,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BLACKPINK Kiss and Make Up official mv,false,https://www.youtube.com/channel/UCOmHUn--16B90oW2L6FRR3A | https://www.youtube.com/@YGEntertainment
4c6e5eb8-d44b-5585-a001-46dd495bb882:youtube_mv,youtube_mv,Stray Kids,stray-kids,group,core,tier_1,true,historical,historical,I am YOU,2018-10-22,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Stray Kids I am YOU official mv,false,https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA | https://www.youtube.com/@JYPEntertainment
3a2c53a5-4127-548a-8c7b-5ce64fe3f605:youtube_mv,youtube_mv,ONEUS,oneus,group,longtail,tier_1,true,latest,historical,Last Song,2018-09-27,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ONEUS Last Song official mv,false,https://www.youtube.com/channel/UCWTYf4xModfNsyq2NUYjF5g
bd45f24f-6d3e-5f56-96d0-cb6861bf088d:youtube_mv,youtube_mv,TWICE,twice,group,core,tier_1,true,historical,historical,BDZ,2018-09-12,2018,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWICE BDZ official mv,false,https://www.youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA | https://www.youtube.com/@JYPEntertainment
d5ad4ff0-22f3-5732-8384-786ee6988701:youtube_mv,youtube_mv,NCT DREAM,nct-dream,unit,core,tier_1,true,historical,historical,We Go Up,2018-09-02,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT DREAM We Go Up official mv,false,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw | https://www.youtube.com/@SMTOWN
c217c7b6-73ee-5e34-a4e7-91c59ec9bbfb:youtube_mv,youtube_mv,(G)I-DLE,g-i-dle,group,core,tier_1,true,historical,historical,한(一),2018-08-14,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,(G)I-DLE 한(一) official mv,false,https://www.youtube.com/channel/UCritGVo7pLJLUS8wEu32vow
f5d83beb-8cd5-54aa-8fdb-1b86e8196295:youtube_mv,youtube_mv,SEVENTEEN,seventeen,group,core,tier_1,true,historical,historical,A‐Teen,2018-08-13,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SEVENTEEN A‐Teen official mv,false,https://www.youtube.com/channel/UC0gpUnoyhu44aS3-NxYs7rg | https://www.youtube.com/@HYBELABELS | https://www.youtube.com/channel/UCfkXDY7vwkcJ8ddFGz8KusA
4c817491-3783-50d0-ad63-eeb44fb40994:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,Summer Magic,2018-08-06,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet Summer Magic official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
d3840436-141c-5a12-8c93-5d89d0b2f95e:youtube_mv,youtube_mv,Stray Kids,stray-kids,group,core,tier_1,true,historical,historical,I am WHO,2018-08-06,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Stray Kids I am WHO official mv,false,https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA | https://www.youtube.com/@JYPEntertainment
846ef0e0-0ef0-5d89-aaf3-1ae38a85e85c:youtube_mv,youtube_mv,SHINee,shinee,group,core,tier_1,true,historical,historical,Sunny Side,2018-07-27,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SHINee Sunny Side official mv,false,https://www.youtube.com/channel/UCyPwRgc3gQGqhk6RoGS50Ug | https://www.youtube.com/@SMTOWN
2eaa58d7-74bb-52af-8c95-9911ce14b4bc:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,RED MOON,2018-07-16,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO Rainy Season official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
57996e0a-ddb1-55e3-95e7-fc73a8f88a5e:youtube_mv,youtube_mv,SEVENTEEN,seventeen,group,core,tier_1,true,historical,historical,YOU MAKE MY DAY,2018-07-16,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SEVENTEEN YOU MAKE MY DAY official mv,false,https://www.youtube.com/channel/UC0gpUnoyhu44aS3-NxYs7rg | https://www.youtube.com/@HYBELABELS | https://www.youtube.com/channel/UCfkXDY7vwkcJ8ddFGz8KusA
51fb059d-45ab-5c3e-a4d8-ef80041f3722:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,#Cookie Jar,2018-07-04,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet #Cookie Jar official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
f5b8de26-49df-52d3-9713-de1c6f0d6b52:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,RAINY SEASON,2018-07-01,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO 장마 official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
e819d60b-0c77-5665-ab7c-68a31926caaf:youtube_mv,youtube_mv,SHINee,shinee,group,core,tier_1,true,historical,historical,The Story of Light EP.3,2018-06-25,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SHINee The Story of Light EP.3 official mv,false,https://www.youtube.com/channel/UCyPwRgc3gQGqhk6RoGS50Ug | https://www.youtube.com/@SMTOWN
022c5d6f-c7b3-51db-a76f-e7bd5cba8f42:youtube_mv,youtube_mv,(G)I-DLE,g-i-dle,group,core,tier_1,true,historical,historical,ONE,2018-06-17,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,(G)I-DLE ONE official mv,false,https://www.youtube.com/channel/UCritGVo7pLJLUS8wEu32vow
bd0b2d6e-52b8-59ff-9f7d-bbf389d6d717:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,#Cookie Jar,2018-06-13,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet #Cookie Jar official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
53234f30-c17e-552d-bc3e-e7ff524a98c4:youtube_mv,youtube_mv,SHINee,shinee,group,core,tier_1,true,historical,historical,The Story of Light EP.2,2018-06-11,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SHINee The Story of Light EP.2 official mv,false,https://www.youtube.com/channel/UCyPwRgc3gQGqhk6RoGS50Ug | https://www.youtube.com/@SMTOWN
fdf2437f-f833-5144-9404-dcdc789a436a:youtube_mv,youtube_mv,SEVENTEEN,seventeen,group,core,tier_1,true,historical,historical,WE MAKE YOU,2018-05-30,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SEVENTEEN WE MAKE YOU official mv,false,https://www.youtube.com/channel/UC0gpUnoyhu44aS3-NxYs7rg | https://www.youtube.com/@HYBELABELS | https://www.youtube.com/channel/UCfkXDY7vwkcJ8ddFGz8KusA
92bbf944-cbfd-5e78-800a-c2868b6681ed:youtube_mv,youtube_mv,(G)I-DLE,g-i-dle,group,core,tier_1,true,historical,historical,I am,2018-05-02,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,(G)I-DLE I am official mv,false,https://www.youtube.com/channel/UCritGVo7pLJLUS8wEu32vow
10af1427-46bc-5646-8605-4f5f3e3ec23d:youtube_mv,youtube_mv,SHINee,shinee,group,core,tier_1,true,historical,historical,FROM NOW ON,2018-04-18,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SHINee From Now On official mv,false,https://www.youtube.com/channel/UCyPwRgc3gQGqhk6RoGS50Ug | https://www.youtube.com/@SMTOWN
7a2098dd-eae0-5e9d-83b7-d531097ec6db:youtube_mv,youtube_mv,BTS,bts,group,core,tier_1,true,latest,historical,FACE YOURSELF,2018-04-04,2018,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTS FACE YOURSELF official mv,false,https://www.youtube.com/channel/UCLkAepWjdylmXSltofFvsYQ | https://www.youtube.com/@HYBELABELS
d49a8b59-9db2-5d98-9edf-762359413ce5:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,매일 봐요 (MAEIL BIO),2018-03-30,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO 매일 봐요 official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
defc493e-1fdb-5fdf-8006-509e9dfd3f28:youtube_mv,youtube_mv,Stray Kids,stray-kids,group,core,tier_1,true,historical,historical,I am NOT,2018-03-26,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Stray Kids I am NOT official mv,false,https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA | https://www.youtube.com/@JYPEntertainment
733cca9c-5260-5719-bf9c-b8c66485a980:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,Yellow Flower,2018-03-07,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO Yellow Flower official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
838cbe9b-fd50-59c1-be1c-42d37f694685:youtube_mv,youtube_mv,EXO,exo,group,core,tier_1,true,historical,historical,COUNTDOWN,2018-01-24,2018,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,EXO COUNTDOWN official mv,false,https://www.youtube.com/channel/UCzCedBCSSltI1TFd3bKyN6g | https://www.youtube.com/@SMTOWN
c6293414-3416-5ff6-b891-2fde4e13884a:youtube_mv,youtube_mv,Stray Kids,stray-kids,group,core,tier_1,true,historical,historical,Mixtape,2018-01-08,2018,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Stray Kids Hellevator official mv,false,https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA | https://www.youtube.com/@JYPEntertainment
41e5b2e9-6732-5e88-a3df-3cff4efbd921:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,Paint Me,2018-01-04,2018,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO Paint Me official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
9899de18-13b8-546b-9f1a-c209b8b513b4:youtube_mv,youtube_mv,EXO,exo,group,core,tier_1,true,historical,historical,Universe,2017-12-26,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,EXO Universe official mv,false,https://www.youtube.com/channel/UCzCedBCSSltI1TFd3bKyN6g | https://www.youtube.com/@SMTOWN
98772df3-c46d-5c08-be8f-fc7ebbe152af:youtube_mv,youtube_mv,NCT DREAM,nct-dream,unit,core,tier_1,true,historical,historical,JOY,2017-12-15,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT DREAM JOY official mv,false,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw | https://www.youtube.com/@SMTOWN
5b57a6fe-d543-58fe-b07d-b91603f60a88:youtube_mv,youtube_mv,BTS,bts,group,core,tier_1,true,latest,historical,With Seoul,2017-12-13,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTS With Seoul official mv,false,https://www.youtube.com/channel/UCLkAepWjdylmXSltofFvsYQ | https://www.youtube.com/@HYBELABELS
b29ca84f-8ef2-5892-9c9c-b6e39f474cd9:youtube_mv,youtube_mv,BTS,bts,group,core,tier_1,true,latest,historical,MIC Drop / DNA / Crystal Snow,2017-12-06,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTS MIC Drop (Japanese ver.) official mv,false,https://www.youtube.com/channel/UCLkAepWjdylmXSltofFvsYQ | https://www.youtube.com/@HYBELABELS
77cc61f6-9782-53cb-9a60-96e714d85dda:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,Perfect Velvet,2017-11-17,2017,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet Perfect Velvet official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
5d5db2f3-da81-5946-b303-c109eb553edb:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,Taste The Feeling,2017-11-09,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO Taste The Feeling official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
56a866f9-99b3-571d-845e-6281d141014b:youtube_mv,youtube_mv,Stray Kids,stray-kids,group,core,tier_1,true,historical,historical,Hellevator,2017-11-01,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Stray Kids Hellevator official mv,false,https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA | https://www.youtube.com/@JYPEntertainment
756b10bf-d09a-525f-ba50-0879d91f228e:youtube_mv,youtube_mv,BLACKPINK,blackpink,group,core,tier_1,true,latest,historical,BLACKPINK,2017-08-29,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BLACKPINK BLACKPINK official mv,false,https://www.youtube.com/channel/UCOmHUn--16B90oW2L6FRR3A | https://www.youtube.com/@YGEntertainment
415d0bb9-6eb8-55d3-b421-1157d8f7fa62:youtube_mv,youtube_mv,NCT DREAM,nct-dream,unit,core,tier_1,true,historical,historical,We Young,2017-08-17,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT DREAM We Young official mv,false,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw | https://www.youtube.com/@SMTOWN
f1b5674a-528d-5574-a006-945b38fe02e3:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,환생 (Rebirth),2017-08-17,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet 환생 (Rebirth) official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
a2b88192-6ff3-5006-9d2c-352a614af621:youtube_mv,youtube_mv,EXO,exo,group,core,tier_1,true,historical,historical,THE WAR,2017-07-18,2017,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,EXO THE WAR official mv,false,https://www.youtube.com/channel/UCzCedBCSSltI1TFd3bKyN6g | https://www.youtube.com/@SMTOWN
1fec0ec2-1f7d-5509-9fb4-bd27eccbdfd7:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,The Red Summer,2017-07-09,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet The Red Summer official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
8fcc134c-990f-5c74-964b-688d3041e740:youtube_mv,youtube_mv,BTS,bts,group,core,tier_1,true,latest,historical,Come Back Home,2017-07-04,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTS Come Back Home official mv,false,https://www.youtube.com/channel/UCLkAepWjdylmXSltofFvsYQ | https://www.youtube.com/@HYBELABELS
5ddb4ee5-c4bb-50ac-81d3-c3db169a9b3c:youtube_mv,youtube_mv,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,Purple,2017-06-22,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MAMAMOO Purple official mv,false,https://www.youtube.com/channel/UCuhAUMLzJxlP1W7mEk0_6lA
3b4c989d-7e72-55dc-8d86-bf9945fa2fa7:youtube_mv,youtube_mv,SEVENTEEN,seventeen,group,core,tier_1,true,historical,historical,Al1,2017-05-22,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SEVENTEEN Al1 official mv,false,https://www.youtube.com/channel/UC0gpUnoyhu44aS3-NxYs7rg | https://www.youtube.com/@HYBELABELS | https://www.youtube.com/channel/UCfkXDY7vwkcJ8ddFGz8KusA
5f7ad30c-ae1f-5534-9224-de2694e4ba7d:youtube_mv,youtube_mv,BTS,bts,group,core,tier_1,true,latest,historical,血、汗、涙,2017-05-10,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTS 血、汗、涙 - Japanese ver. official mv,false,https://www.youtube.com/channel/UCLkAepWjdylmXSltofFvsYQ | https://www.youtube.com/@HYBELABELS
3cd11b7d-0f8c-50f7-a6d2-5bf7f0703dbd:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,Would U,2017-03-31,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet Would U official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
cd518e0f-310a-59bd-bd4a-2d2586cb8ed4:youtube_mv,youtube_mv,NCT DREAM,nct-dream,unit,core,tier_1,true,historical,historical,Trigger the Fever,2017-03-15,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT DREAM Trigger the Fever official mv,false,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw | https://www.youtube.com/@SMTOWN
eeb7905e-798e-5ed7-87f5-2d5ca9ae8fc0:youtube_mv,youtube_mv,NCT DREAM,nct-dream,unit,core,tier_1,true,historical,historical,The First,2017-02-09,2017,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT DREAM Chewing Gum official mv,false,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw | https://www.youtube.com/@SMTOWN
74a88c24-f78d-5ae9-8523-62f5e4c79314:youtube_mv,youtube_mv,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,Rookie,2017-02-01,2017,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Red Velvet Rookie official mv,false,https://www.youtube.com/channel/UCk9GmdlDTBfgGRb7vXeRMoQ
1f152a76-3962-51f9-ab0d-fa0aae4beb46:youtube_mv,youtube_mv,SHINee,shinee,group,core,tier_1,true,historical,historical,FIVE,2017-01-27,2017,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SHINee Winter Wonderland official mv,false,https://www.youtube.com/channel/UCyPwRgc3gQGqhk6RoGS50Ug | https://www.youtube.com/@SMTOWN
6f3b807d-e270-5fa0-a364-dfc105892127:youtube_mv,youtube_mv,EXO,exo,group,core,tier_1,true,historical,historical,For Life,2016-12-19,2016,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,EXO For Life official mv,false,https://www.youtube.com/channel/UCzCedBCSSltI1TFd3bKyN6g | https://www.youtube.com/@SMTOWN
